,neighborhood,title,price,bedrooms,pid,longitude,subregion,link,latitude,sqft,month,day,year,blockfips,countyfips,county_x,tractfips,logrecno,fipsblock,state,county_y,tract,blkgrp,block,arealand,P0010001,H00010001,outlier,view,walk
2442,sausalito,Sausalito Condo directly off of large pool and spa,2495.0,2.0,4069219148,-122.50511499999999,North Bay,/nby/apa/4069219148.html,37.870579,,Sep,15,2013,060411302023006,06041,Marin,06041130202,315756,060411302023006,06,041,130202,3,3006,106672,45,27,False,0,0
2443,fairfax,"Deck, views, full 1 bedroom, pool & reserved parking",1500.0,1.0,4069209509,-122.600305,North Bay,/nby/apa/4069209509.html,37.997639,,Sep,15,2013,060411142002012,06041,Marin,06041114200,313343,060411142002012,06,041,114200,2,2012,63343,364,194,False,1,0
2444,san mateo,Need a New Home..Come Check Us Out in San Mateo!,2488.0,1.0,4076679672,-122.342481,Peninsula,/pen/apa/4076679672.html,37.566435999999996,713.0,Sep,18,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2445,san mateo,Here's the Place in San Mateo!,4669.0,3.0,4074487179,-122.342481,Peninsula,/pen/apa/4074487179.html,37.566435999999996,1367.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2446,san mateo,San Mateo Apartments to satisfy you!,2524.0,1.0,4074105858,-122.342481,Peninsula,/pen/apa/4074105858.html,37.566435999999996,651.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2447,san mateo,San Mateo Apartments Dazzle!,3575.0,2.0,4075895970,-122.342481,Peninsula,/pen/apa/4075895970.html,37.566435999999996,1177.0,Sep,18,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2448,san mateo,The Spot to Live in San Mateo is Here!,3137.0,2.0,4075627786,-122.342481,Peninsula,/pen/apa/4075627786.html,37.566435999999996,1003.0,Sep,18,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2449,san mateo,2 bedrooms are better than 1!,3320.0,2.0,4074324440,-122.342481,Peninsula,/pen/apa/4074324440.html,37.566435999999996,1066.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2450,san mateo,"Parking, Parks and Restaurants!",2832.0,1.0,4072394000,-122.342481,Peninsula,/pen/apa/4072394000.html,37.566435999999996,809.0,Sep,16,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2451,san mateo,The Search is Over..Now Your Life Can Begin!,4637.0,3.0,4073482609,-122.342481,Peninsula,/pen/apa/4073482609.html,37.566435999999996,1367.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2452,san mateo,The Good is Good but the Best is here!,3575.0,2.0,4073738274,-122.342481,Peninsula,/pen/apa/4073738274.html,37.566435999999996,1177.0,Sep,17,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2453,san mateo,Step Up Your Location to San Mateo!,4338.0,3.0,4072017442,-122.342481,Peninsula,/pen/apa/4072017442.html,37.566435999999996,1384.0,Sep,16,2013,060816058002007,06081,San Mateo,06081605800,626999,060816058002007,06,081,605800,2,2007,37875,72,25,False,0,0
2454,san bruno,A San Bruno Must See! Open House Thursday 9/19/13 3:00-4:00,2950.0,3.0,4076645200,-122.429,Peninsula,/pen/apa/4076645200.html,37.6247,1370.0,Sep,18,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2455,san bruno,"FREE RENT 2 BEDROOM 2 BATHROOM, WASHER/DRYER INCLUDED! MUST SEE US!",2699.0,2.0,4034489602,-122.429,Peninsula,/pen/apa/4034489602.html,37.6247,838.0,Sep,18,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2456,san bruno,LEASE A BRAND NEW SPACIOUS ONE BEDROOM WITH ONE MONTH FREE! WD INCLUDE,2230.0,1.0,4064913493,-122.429,Peninsula,/pen/apa/4064913493.html,37.6247,622.0,Sep,18,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2457,san bruno,Minutes from Sharp Park State Beach! Hiking & Bike Trails,2572.0,2.0,4075242497,-122.429,Peninsula,/pen/apa/4075242497.html,37.6247,,Sep,18,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2458,san bruno,DID YOU SAY FREE RENT? ONE MONTH FREE AT PACIFIC BAY VISTAS!,2236.0,1.0,4033618866,-122.429,Peninsula,/pen/apa/4033618866.html,37.6247,622.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2459,san bruno,"LARGE BRAND NEW LUXURY ONE BEDROOM (W/D INCL), MOVE IN SEPTEMBER!",2139.0,1.0,4060589470,-122.429,Peninsula,/pen/apa/4060589470.html,37.6247,622.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2460,san bruno,1 MONTH FREE RENT ON SPACIOUS ONE BED/ONE BATH @ PACIFIC BAY VISTAS! ,2239.0,1.0,4062834037,-122.429,Peninsula,/pen/apa/4062834037.html,37.6247,622.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2461,san bruno,Lifestyles for the Here AND Now! Discover the Vistas,1983.0,1.0,4075560722,-122.429,Peninsula,/pen/apa/4075560722.html,37.6247,,Sep,18,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2462,san bruno,APT FOR RENT - Mori Point Model,2193.0,1.0,4073182474,-122.429,Peninsula,/pen/apa/4073182474.html,37.6247,611.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2463,san bruno,APT FOR RENT - Crystal Springs Model,2143.0,1.0,4073184534,-122.429,Peninsula,/pen/apa/4073184534.html,37.6247,522.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2464,san bruno,5 minutes from dog-friendly Milagra Ridge County Park,2129.0,1.0,4073224978,-122.429,Peninsula,/pen/apa/4073224978.html,37.6247,,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2465,san bruno,APT FOR RENT - Sweeny Ridge Model,2694.0,2.0,4073180299,-122.429,Peninsula,/pen/apa/4073180299.html,37.6247,838.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2466,san bruno,APT FOR RENT - Milagra Ridge Model,3046.0,2.0,4073178100,-122.429,Peninsula,/pen/apa/4073178100.html,37.6247,942.0,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2467,san bruno,"4,600 square foot fitness center with top-of-the-line equipment!",2809.0,2.0,4073733385,-122.429,Peninsula,/pen/apa/4073733385.html,37.6247,,Sep,17,2013,060816038022003,06081,San Mateo,06081603802,630917,060816038022003,06,081,603802,2,2003,17381,0,0,False,0,0
2468,half moon bay,Lovely home in Ocean Colony near Ritz (Half Moon Bay),4400.0,3.0,4065755171,-122.43078600000001,Peninsula,/pen/apa/4065755171.html,37.436341,3000.0,Sep,18,2013,060816137005001,06081,San Mateo,06081613700,622403,060816137005001,06,081,613700,5,5001,9962,22,13,False,0,0
2469,palo alto,"House in Evergreen park area, close to Stanford",3400.0,2.0,4047968538,-122.14475900000001,Peninsula,/pen/apa/4047968538.html,37.429534999999994,,Sep,18,2013,060855115002005,06085,Santa Clara,06085511500,651460,060855115002005,06,085,511500,2,2005,15928,93,40,False,0,0
2470,redwood city,"Beautiful Home near shopping and 280 hwy        and 101 hwy $3,250.00 ",3250.0,3.0,4076619614,-122.233377,Peninsula,/pen/apa/4076619614.html,37.474637,1500.0,Sep,18,2013,060816109004007,06081,San Mateo,06081610900,626293,060816109004007,06,081,610900,4,4007,22278,82,36,False,0,0
2471,redwood city,"Beautiful Home near shopping and 280 hwy and 101 hwy $3,350.00 ",3350.0,3.0,4076608143,-122.233377,Peninsula,/pen/apa/4076608143.html,37.474637,1500.0,Sep,18,2013,060816109004007,06081,San Mateo,06081610900,626293,060816109004007,06,081,610900,4,4007,22278,82,36,False,0,0
2472,redwood city," Three Bedroom,Two Bath home                                          ",3200.0,3.0,4076558934,-122.233377,Peninsula,/pen/apa/4076558934.html,37.474637,1500.0,Sep,18,2013,060816109004007,06081,San Mateo,06081610900,626293,060816109004007,06,081,610900,4,4007,22278,82,36,False,0,0
2473,redwood city,Great location/walking distance to downtown Redwood City / whole foods,3250.0,3.0,4072744128,-122.233377,Peninsula,/pen/apa/4072744128.html,37.474637,1500.0,Sep,17,2013,060816109004007,06081,San Mateo,06081610900,626293,060816109004007,06,081,610900,4,4007,22278,82,36,False,0,1
2474,mountain view,Delightfully cozy 1X1 made just for you!!!,2228.0,1.0,4076105654,-122.101303,Peninsula,/pen/apa/4076105654.html,37.396907,800.0,Sep,18,2013,060855094043007,06085,Santa Clara,06085509404,650028,060855094043007,06,085,509404,3,3007,33543,742,246,False,0,0
2475,mountain view,"Location, Location, Location!",2873.0,2.0,4075571742,-122.101303,Peninsula,/pen/apa/4075571742.html,37.396907,1060.0,Sep,18,2013,060855094043007,06085,Santa Clara,06085509404,650028,060855094043007,06,085,509404,3,3007,33543,742,246,False,0,0
2476,mountain view,Live Smart and Love Life in this spacious apt.,2962.0,2.0,4073179074,-122.101303,Peninsula,/pen/apa/4073179074.html,37.396907,1060.0,Sep,17,2013,060855094043007,06085,Santa Clara,06085509404,650028,060855094043007,06,085,509404,3,3007,33543,742,246,False,0,0
2477,mountain view,"Dont miss out on Great deals, Call Now!!",2203.0,1.0,4075818079,-122.101303,Peninsula,/pen/apa/4075818079.html,37.396907,800.0,Sep,18,2013,060855094043007,06085,Santa Clara,06085509404,650028,060855094043007,06,085,509404,3,3007,33543,742,246,False,0,0
2478,mountain view,We invite you to be apart of this One Of a Kind Community!,2260.0,1.0,4073502701,-122.101303,Peninsula,/pen/apa/4073502701.html,37.396907,800.0,Sep,17,2013,060855094043007,06085,Santa Clara,06085509404,650028,060855094043007,06,085,509404,3,3007,33543,742,246,False,0,0
2479,daly city,"Live/Work 1 BR , 2 BA Loft Apartment - Coming Soon!",2575.0,1.0,4076104176,-122.46401999999999,Peninsula,/pen/apa/4076104176.html,37.684313,1118.0,Sep,18,2013,060816013002009,06081,San Mateo,06081601300,632058,060816013002009,06,081,601300,2,2009,29724,37,15,False,0,0
2480,daly city,"For the lifestyle you deserve, choose La Terrazza !",2225.0,1.0,4075924987,-122.464128,Peninsula,/pen/apa/4075924987.html,37.684346999999995,693.0,Sep,18,2013,060816013002009,06081,San Mateo,06081601300,632058,060816013002009,06,081,601300,2,2009,29724,37,15,False,0,0
2481,south san francisco,"Very Large, Beautiful 2 BEDROOM!!",2000.0,2.0,4070007503,-122.409779,Peninsula,/pen/apa/4070007503.html,37.657082,1000.0,Sep,18,2013,060816022002004,06081,San Mateo,06081602200,631650,060816022002004,06,081,602200,2,2004,11709,159,55,False,0,0
2482,foster city,Close to SF Bay - Hiking and Biking Trails - Great Location,1895.0,1.0,4076081227,-122.248783,Peninsula,/pen/apa/4076081227.html,37.561592,,Sep,18,2013,060816083002004,06081,San Mateo,06081608300,624312,060816083002004,06,081,608300,2,2004,51850,267,138,False,0,0
2483,foster city,BAYSIDE APT w/ BALCONY & VIEWS OF BAY & BRIDGE!!!,1895.0,1.0,4073747159,-122.248783,Peninsula,/pen/apa/4073747159.html,37.561592,,Sep,17,2013,060816083002004,06081,San Mateo,06081608300,624312,060816083002004,06,081,608300,2,2004,51850,267,138,False,1,0
2484,millbrae,"Open @noon-2pm, Thursday 9/19. Downtown NewerPrime. Bart/CalTrain/SFO",3300.0,2.0,4076100216,-122.38868300000001,Peninsula,/pen/apa/4076100216.html,37.596934999999995,1260.0,Sep,18,2013,060816044003025,06081,San Mateo,06081604400,630227,060816044003025,06,081,604400,3,3025,7855,69,31,False,0,0
2485,millbrae,Luxury 1800 sf. Modern Condo w/ Views ~ J.Wavro,4200.0,2.0,4073152294,-122.38868300000001,Peninsula,/pen/apa/4073152294.html,37.596934999999995,,Sep,17,2013,060816044003025,06081,San Mateo,06081604400,630227,060816044003025,06,081,604400,3,3025,7855,69,31,False,1,0
2486,san mateo,"WATERFRONT 1 BR ,newly remodeled kitchen & batroom",2095.0,1.0,4066813935,-122.28881799999999,Peninsula,/pen/apa/4066813935.html,37.567984,610.0,Sep,18,2013,060816079003002,06081,San Mateo,06081607900,627996,060816079003002,06,081,607900,3,3002,0,0,0,False,0,0
2487,san carlos,World Class Luxury  Townhome 2 1/2 baths - walk to downtown,3800.0,2.0,4076040860,-122.26047700000001,Peninsula,/pen/apa/4076040860.html,37.503437,2000.0,Sep,18,2013,060816092012004,06081,San Mateo,06081609201,626639,060816092012004,06,081,609201,2,2004,25691,327,226,False,0,1
2488,burlingame,Luxury Renovated w/ High End Finishes & In-Unit Laundry - Downtown Bur,2350.0,1.0,4076070088,-122.35068100000001,Peninsula,/pen/apa/4076070088.html,37.576336,,Sep,18,2013,060816055002012,06081,San Mateo,06081605500,629284,060816055002012,06,081,605500,2,2012,18192,114,50,False,0,0
2489,burlingame,Completely Renovated unit across from Burlingame Ave. ~ J.Wavro,1750.0,0.0,4073036128,-122.35068100000001,Peninsula,/pen/apa/4073036128.html,37.576336,,Sep,17,2013,060816055002012,06081,San Mateo,06081605500,629284,060816055002012,06,081,605500,2,2012,18192,114,50,False,0,0
2490,mountain view,1br/1ba top floor beautiful views Palo Alto/Mountain View,1850.0,1.0,4076437631,-122.115854,Peninsula,/pen/apa/4076437631.html,37.409328,,Sep,18,2013,060855094012000,06085,Santa Clara,06085509401,649974,060855094012000,06,085,509401,2,2000,26551,61,19,False,1,0
2491,palo alto,1 BR near Stanford,2300.0,1.0,4076396574,-122.14771299999998,Peninsula,/pen/apa/4076396574.html,37.43367,600.0,Sep,18,2013,060855114002016,06085,Santa Clara,06085511400,651372,060855114002016,06,085,511400,2,2016,24610,93,39,False,0,0
2492,palo alto,New & bright 2bdrm 2bath apartment with huge private deck,3300.0,2.0,4071993130,-122.148076,Peninsula,/pen/apa/4071993130.html,37.433591,1100.0,Sep,16,2013,060855114002016,06085,Santa Clara,06085511400,651372,060855114002016,06,085,511400,2,2016,24610,93,39,False,0,0
2493,mountain view,Small MV Community at the Center of Convenience! Available Now!,1700.0,1.0,4076411268,-122.09596100000002,Peninsula,/pen/apa/4076411268.html,37.397307,635.0,Sep,18,2013,060855094032000,06085,Santa Clara,06085509403,649994,060855094032000,06,085,509403,2,2000,157025,2345,1050,False,0,0
2494,mountain view,"Small Community, Renovated, Newer Appliances",2100.0,2.0,4076501093,-122.09596100000002,Peninsula,/pen/apa/4076501093.html,37.397307,,Sep,18,2013,060855094032000,06085,Santa Clara,06085509403,649994,060855094032000,06,085,509403,2,2000,157025,2345,1050,False,0,0
2495,mountain view,2 Bath CONDO ( 1943 Mt. Vernon Court # 104 ),2350.0,2.0,4036094009,-122.0963,Peninsula,/pen/apa/4036094009.html,37.396414,,Sep,17,2013,060855094032000,06085,Santa Clara,06085509403,649994,060855094032000,06,085,509403,2,2000,157025,2345,1050,False,0,0
2496,daly city,"Immaculate, newly remodeled, furnished, 4BR/3BA whole house for rent. ",3500.0,4.0,4046423475,-122.463284,Peninsula,/pen/apa/4046423475.html,37.654134,,Sep,18,2013,060816016053000,06081,San Mateo,06081601605,630127,060816016053000,06,081,601605,3,3000,120072,778,221,False,0,0
2497,pacifica,SUNNY AND QUIET LINDA MAR,2850.0,3.0,4076386454,-122.49058600000001,Peninsula,/pen/apa/4076386454.html,37.585337,1040.0,Sep,18,2013,060816033003003,06081,San Mateo,06081603300,630786,060816033003003,06,081,603300,3,3003,14781,54,22,False,0,0
2498,petaluma,"3br/2ba House 1613 Rainier Ave, Open House Sun 9/22 12:00-1:00",1850.0,3.0,4072538469,-122.632329,North Bay,/nby/apa/4072538469.html,38.258746,1400.0,Sep,16,2013,060971506103002,06097,Sonoma,06097150610,713291,060971506103002,06,097,150610,3,3002,39147,128,44,False,0,0
2499,santa rosa,"Spacious 1 Bedroom Cottage-like Setting, Month-to-Month",1025.0,1.0,4064432493,-122.680897,North Bay,/nby/apa/4064432493.html,38.454311,,Sep,16,2013,060971524002025,06097,Sonoma,06097152400,718087,060971524002025,06,097,152400,2,2025,153724,125,54,False,0,0
2500,santa rosa,PRIVATE RINCON VALLEY STUDIO APT ,1100.0,1.0,4066700993,-122.68009599999999,North Bay,/nby/apa/4066700993.html,38.47121,650.0,Sep,16,2013,060971522021016,06097,Sonoma,06097152202,717771,060971522021016,06,097,152202,1,1016,13101,60,28,False,0,0
2501,napa county,"ADORABLE, FULLY FURNSIHED 2 BEDROOM CONDO",1600.0,2.0,4065634093,-122.31326100000001,North Bay,/nby/apa/4065634093.html,38.320151,,Sep,16,2013,060552007043004,06055,Napa,06055200704,356589,060552007043004,06,055,200704,3,3004,63443,48,19,False,0,0
2502,napa county,BRAND NEW ST. HELENA UNITS,2149.0,2.0,4056086299,-122.4619,North Bay,/nby/apa/4056086299.html,38.5138,,Sep,16,2013,060552016024000,06055,Napa,06055201602,357793,060552016024000,06,055,201602,4,4000,1185198,546,237,False,0,0
2503,napa county,WINE CONNOISSEUR'S PARADISE,2700.0,4.0,4043577549,-122.325748,North Bay,/nby/apa/4043577549.html,38.327542,,Sep,16,2013,060552007062001,06055,Napa,06055200706,356645,060552007062001,06,055,200706,2,2001,71906,176,69,False,0,0
2504,napa county,CUTE NORTH NAPA DUPLEX,1200.0,1.0,4046682134,-122.314086,North Bay,/nby/apa/4046682134.html,38.320013,,Sep,16,2013,060552007042000,06055,Napa,06055200704,356571,060552007042000,06,055,200704,2,2000,15180,47,14,False,0,0
2505,rohnert pk / cotati,NICE 2 BEDROOM CONDO,1400.0,2.0,4034021836,-122.683697,North Bay,/nby/apa/4034021836.html,38.367113,987.0,Sep,16,2013,060971513092012,06097,Sonoma,06097151309,714207,060971513092012,06,097,151309,2,2012,208157,892,318,False,0,0
2506,santa rosa,$0 PET DEPOSIT CALLING ALL DOGS! NO WEIGHT LIMIT/FEW RESTRICTED BREEDS,1700.0,2.0,4060347856,-122.666596,North Bay,/nby/apa/4060347856.html,38.426111,1000.0,Sep,16,2013,060971515026001,06097,Sonoma,06097151502,717076,060971515026001,06,097,151502,6,6001,28465,126,52,False,0,0
2507,santa rosa,Available Soon! SPACIOUS ONE BEDROOM. Bennett Valley.  $0 PET DEPOSIT,1345.0,1.0,4065577013,-122.666596,North Bay,/nby/apa/4065577013.html,38.426111,750.0,Sep,16,2013,060971515026001,06097,Sonoma,06097151502,717076,060971515026001,06,097,151502,6,6001,28465,126,52,False,0,0
2508,santa rosa,Rincon Valley Duplex,1795.0,3.0,4071229171,-122.651596,North Bay,/nby/apa/4071229171.html,38.47653,,Sep,16,2013,060971526006004,06097,Sonoma,06097152600,718387,060971526006004,06,097,152600,6,6004,22907,57,26,False,0,0
2509,tiburon / belvedere,Beautiful 4 Bedroom 3 Bath house with shared private beach,7000.0,4.0,4049323522,-122.45783300000001,North Bay,/nby/apa/4049323522.html,37.893066999999995,2400.0,Sep,15,2013,060411242003005,06041,Marin,06041124200,316155,060411242003005,06,041,124200,3,3005,563702,76,31,False,0,0
2510,petaluma,"Beautiful 3BR/2BA House on Spacious, Private Corner Lot",2500.0,3.0,4070304023,-122.632042,North Bay,/nby/apa/4070304023.html,38.261099,1456.0,Sep,15,2013,060971506103003,06097,Sonoma,06097150610,713292,060971506103003,06,097,150610,3,3003,51091,179,62,False,0,0
2511,napa county,Magnificent lake and hill view at lake Berryessa,1400.0,3.0,4057666703,-122.18978500000001,North Bay,/nby/apa/4057666703.html,38.508707,1200.0,Sep,15,2013,060552018002008,06055,Napa,06055201800,355471,060552018002008,06,055,201800,2,2008,1190204,193,95,False,1,0
2512,santa rosa,SWEET HOME &  YARDS GALORE !,1895.0,3.0,4070289041,-122.670596,North Bay,/nby/apa/4070289041.html,38.473009999999995,1225.0,Sep,15,2013,060971525022017,06097,Sonoma,06097152502,719788,060971525022017,06,097,152502,2,2017,2950,18,3,False,0,0
2513,san rafael,CHARMING 1BR IN-LAW APT. WITH PRIVATE ENTRANCE,1000.0,1.0,4069193904,-122.51298600000001,North Bay,/nby/apa/4069193904.html,37.975522999999995,600.0,Sep,15,2013,060411101003002,06041,Marin,06041110100,314670,060411101003002,06,041,110100,3,3002,25418,181,82,False,0,0
2514,novato,VACATION EVERY DAY!!  OPEN HOUSE SUNDAY!!,3300.0,3.0,4046033565,-122.5404,North Bay,/nby/apa/4046033565.html,38.0618,1300.0,Sep,15,2013,060411042001021,06041,Marin,06041104200,312744,060411042001021,06,041,104200,1,1021,253785,252,119,False,0,0
2515,petaluma,"4 Bd, 3Ba house on the East Side - available now",2750.0,4.0,4069114025,-122.59893799999999,North Bay,/nby/apa/4069114025.html,38.245822,2200.0,Sep,15,2013,060971506121027,06097,Sonoma,06097150612,713380,060971506121027,06,097,150612,1,1027,42961,126,48,False,0,0
2516,san rafael,2br 1 1/2 bath veiw&pool,1595.0,2.0,4064097892,-122.52505,North Bay,/nby/apa/4064097892.html,37.962405,,Sep,15,2013,060411121004001,06041,Marin,06041112100,314950,060411121004001,06,041,112100,4,4001,23039,62,33,False,0,0
2517,daly city,Modern Apartment 5 min BART ride to SF,3250.0,2.0,4076590652,-122.462405,Peninsula,/pen/apa/4076590652.html,37.70353,1183.0,Sep,18,2013,060816007003000,06081,San Mateo,06081600700,629625,060816007003000,06,081,600700,3,3000,9320,6,96,False,0,0
2518,daly city,Very close to BART,2875.0,2.0,4076329602,-122.462405,Peninsula,/pen/apa/4076329602.html,37.70353,1052.0,Sep,18,2013,060816007003000,06081,San Mateo,06081600700,629625,060816007003000,06,081,600700,3,3000,9320,6,96,False,0,0
2519,daly city,Awesome Two Bedroom Flat with Separated Bedrooms,3250.0,2.0,4074234445,-122.462405,Peninsula,/pen/apa/4074234445.html,37.70353,1183.0,Sep,17,2013,060816007003000,06081,San Mateo,06081600700,629625,060816007003000,06,081,600700,3,3000,9320,6,96,False,0,0
2520,daly city,Rent today! Just minutes from SF!,2875.0,2.0,4073467270,-122.462405,Peninsula,/pen/apa/4073467270.html,37.70353,1052.0,Sep,17,2013,060816007003000,06081,San Mateo,06081600700,629625,060816007003000,06,081,600700,3,3000,9320,6,96,False,0,0
2521,foster city,Last 2BR - Large Walkout Patio - Lease Today -- Move in Oct 1st!!,2748.0,2.0,4076579779,-122.26567800000001,Peninsula,/pen/apa/4076579779.html,37.569134999999996,976.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,1
2522,foster city,First of its kind at Water's Edge!!!,2811.0,2.0,4076546394,-122.268047,Peninsula,/pen/apa/4076546394.html,37.566674,1100.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2523,foster city,Rent This Gorgeous 1 BR Apartment With A Beautifully Appointed Kitchen,2761.0,1.0,4075935318,-122.26808999999999,Peninsula,/pen/apa/4075935318.html,37.56664,850.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2524,foster city,"Only ONE 1br left - pets ok, W/D, large patio",2395.0,1.0,4074433184,-122.26567800000001,Peninsula,/pen/apa/4074433184.html,37.569134999999996,712.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2525,foster city,"2 bed 1.5 ba coming soon, washer and dryer",2748.0,2.0,4073248737,-122.26567800000001,Peninsula,/pen/apa/4073248737.html,37.569134999999996,976.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2526,foster city,Fully Renovated 1 BR 1 BA With Washer/Dryer Included,2761.0,1.0,4073613372,-122.26811200000002,Peninsula,/pen/apa/4073613372.html,37.566623,850.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2527,foster city,Renovated apartment home sits on the water & has a great view,2761.0,1.0,4075563879,-122.268133,Peninsula,/pen/apa/4075563879.html,37.566589,850.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,1,0
2528,foster city,Your Search Is Over....Water's Edge Is Perfect For You!!,2811.0,2.0,4052418186,-122.268176,Peninsula,/pen/apa/4052418186.html,37.566503999999995,1100.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2529,foster city,Lagoon Front,2811.0,2.0,4074214516,-122.268047,Peninsula,/pen/apa/4074214516.html,37.566674,1100.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2530,foster city,Your Search Is Over....Water's Edge Is Perfect For You!!,2811.0,2.0,4073893368,-122.26811200000002,Peninsula,/pen/apa/4073893368.html,37.566691,1100.0,Sep,17,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2531,foster city,1 BR - Ground Floor - Sunny!! Last 1 BR Left -- $400 off Move in!!,2395.0,1.0,4075517868,-122.26567800000001,Peninsula,/pen/apa/4075517868.html,37.569134999999996,712.0,Sep,18,2013,060816082001000,06081,San Mateo,06081608200,624269,060816082001000,06,081,608200,1,1000,212010,0,0,False,0,0
2532,palo alto,"The Marc, Palo Alto (Call Us Home)",3850.0,1.0,4050677088,-122.156875,Peninsula,/pen/apa/4050677088.html,37.446638,675.0,Sep,18,2013,060855113022009,06085,Santa Clara,06085511302,651286,060855113022009,06,085,511302,2,2009,14610,92,62,False,0,0
2533,palo alto,NEWLY REMODELED TWO BEDROOM! WALK TO UNIVERSITY AVE & CALTRAIN!,2995.0,2.0,4043523494,-122.15741200000001,Peninsula,/pen/apa/4043523494.html,37.44638,850.0,Sep,17,2013,060855113022009,06085,Santa Clara,06085511302,651286,060855113022009,06,085,511302,2,2009,14610,92,62,False,0,1
2534,foster city,Hot Deal -- 1st Month Free!!  Move in with $500 Only --Top Floor!!,2593.0,1.0,4076572156,-122.266222,Peninsula,/pen/apa/4076572156.html,37.568365,826.0,Sep,18,2013,060816082001004,06081,San Mateo,06081608200,624273,060816082001004,06,081,608200,1,1004,66083,720,347,False,0,0
2535,foster city,"2BR, vaulted ceilings, bay views - 1 month FREE",3442.0,2.0,4074426836,-122.266222,Peninsula,/pen/apa/4074426836.html,37.568365,1131.0,Sep,17,2013,060816082001004,06081,San Mateo,06081608200,624273,060816082001004,06,081,608200,1,1004,66083,720,347,False,1,0
